uid	uni	participant	rank	identity	tags	Q3-g	Q3-l	Q3-b	Q3-quest	Q3-ace	Q3-queer	Q4-gq	Q4-t	Q4-i	Q4-m	Q4-f	cishet_problem	cishet_solution	cishet_victim	cishet_helpless	sgm_problem	sgm_solution	sgm_victim	sgm_helpless	school_problem	school_solution	school_victim	school_helpless	culture_problem	culture_solution	culture_victim	culture_helpless	community_problem	community_solution	community_victim	community_helpless	gender	cis	sexuality	dorms	Q9	Q34	Q37	Q40	q_crit	bad_apple	school_pess	homoneg	bad_apple2
	school5	111	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	112	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
783.0	school5	113	undergrad	cishet	school_helpless, 											Yes	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	114	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
784.0	school5	115	undergrad	cishet	cishet_problem, cishet_victim, 											Yes	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	True
785.0	school5	116	undergrad	cishet	cishet_problem, 										Yes		True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	unknown			unknown	unknown	False	False	False	False	True
	school5	117	undergrad	cishet											Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	118	undergrad	sgm				Yes								Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown			unknown	unknown	False	False	False	False	False
	school5	120	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	121	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	122	undergrad	sgm				Yes								Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown			unknown	unknown	False	False	False	False	False
	school5	123	undergrad	cishet											Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	126	undergrad	sgm		Yes		Yes								Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown			unknown	unknown	False	False	False	False	False
	school5	127	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	129	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	131	undergrad	cishet											Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	133	undergrad	sgm												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	unknown			unknown	unknown	False	False	False	False	False
	school5	134	undergrad	sgm													False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	unknown	unknown	unknown	unknown			unknown	unknown	False	False	False	False	False
	school5	135	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	137	undergrad	sgm				Yes							Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	bi	unknown			unknown	unknown	False	False	False	False	False
	school5	139	undergrad	sgm							Yes		Yes				False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	unknown	t	queer	unknown			unknown	unknown	False	False	False	False	False
	school5	142	undergrad	sgm		Yes									Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	unknown			unknown	unknown	False	False	False	False	False
	school5	144	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	145	undergrad	sgm			Yes									Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	lesbian	unknown			unknown	unknown	False	False	False	False	False
	school5	146	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	148	undergrad	sgm		Yes									Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	unknown			unknown	unknown	False	False	False	False	False
	school5	149	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	152	undergrad	sgm			Yes	Yes								Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown			unknown	unknown	False	False	False	False	False
	school5	153	undergrad	sgm												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	unknown			unknown	unknown	False	False	False	False	False
	school5	155	undergrad	sgm		Yes									Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	unknown			unknown	unknown	False	False	False	False	False
	school5	157	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	158	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	159	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	160	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	161	undergrad	sgm			Yes									Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	lesbian	unknown			unknown	unknown	False	False	False	False	False
	school5	162	undergrad	sgm				Yes								Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown			unknown	unknown	False	False	False	False	False
	school5	163	undergrad	sgm												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	unknown			unknown	unknown	False	False	False	False	False
	school5	164	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	165	undergrad	sgm						Yes							False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	unknown	unknown	ace	unknown			unknown	unknown	False	False	False	False	False
	school5	166	undergrad	sgm				Yes								Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	unknown			unknown	unknown	False	False	False	False	False
	school5	170	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	171	undergrad	cishet											Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	172	undergrad	sgm						Yes							False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	unknown	unknown	ace	unknown			unknown	unknown	False	False	False	False	False
	school5	173	undergrad	sgm		Yes									Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	unknown			unknown	unknown	False	False	False	False	False
	school5	174	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	175	undergrad	cishet												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	176	undergrad	sgm												Yes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	unknown			unknown	unknown	False	False	False	False	False
	school5	177	undergrad	cishet											Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	unknown			unknown	unknown	False	False	False	False	False
	school5	178	undergrad	cishet											Yes		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	unknown			unknown	unknown	False	False	False	False	False
